event_id,timestamp,developer_id,channel,notification_type
SL02457,2026-08-12 21:40:00,DEV113,dev-team,code_review_request
SL03161,2026-08-12 21:41:00,DEV122,engineering,code_review_request
SL03189,2026-08-12 21:41:00,DEV019,dev-team,deployment_alert
SL03537,2026-08-12 21:44:00,DEV236,data-team,deployment_alert
SL04496,2026-08-12 21:46:00,DEV431,backend,mention
SL00426,2026-08-12 21:49:00,DEV496,data-team,code_review_request
SL04854,2026-08-12 21:50:00,DEV331,data-team,code_review_request
SL01357,2026-08-12 21:54:00,DEV496,project-cognistream,deployment_alert
SL03854,2026-08-12 21:54:00,DEV030,project-cognistream,message
SL00535,2026-08-12 22:01:00,DEV120,dev-team,mention
SL01992,2026-08-12 22:05:00,DEV152,backend,code_review_request
SL02344,2026-08-12 22:09:00,DEV206,project-cognistream,deployment_alert
SL00078,2026-08-12 22:11:00,DEV367,data-team,mention
SL04908,2026-08-12 22:11:00,DEV063,project-cognistream,code_review_request
SL01145,2026-08-12 22:16:00,DEV291,project-cognistream,mention
SL03801,2026-08-12 22:16:00,DEV446,engineering,code_review_request
SL03723,2026-08-12 22:19:00,DEV449,frontend,mention
SL01862,2026-08-12 22:22:00,DEV353,frontend,ci_cd_alert
SL04914,2026-08-12 22:22:00,DEV463,backend,ci_cd_alert
SL03139,2026-08-12 22:23:00,DEV471,dev-team,code_review_request
SL04269,2026-08-12 22:23:00,DEV042,engineering,ci_cd_alert
SL04250,2026-08-12 22:24:00,DEV246,backend,ci_cd_alert
SL01679,2026-08-12 22:25:00,DEV023,dev-team,message
SL04451,2026-08-12 22:25:00,DEV292,backend,mention
SL03095,2026-08-12 22:33:00,DEV269,frontend,message
SL00249,2026-08-12 22:37:00,DEV195,data-team,code_review_request
SL02903,2026-08-12 22:44:00,DEV138,frontend,code_review_request
SL04406,2026-08-12 22:45:00,DEV192,dev-team,deployment_alert
SL03156,2026-08-12 22:48:00,DEV172,project-cognistream,code_review_request
SL03339,2026-08-12 23:02:00,DEV225,frontend,ci_cd_alert
SL03789,2026-08-12 23:05:00,DEV100,frontend,ci_cd_alert
SL03312,2026-08-12 23:07:00,DEV019,project-cognistream,mention
SL03881,2026-08-12 23:08:00,DEV050,frontend,ci_cd_alert
SL00758,2026-08-12 23:09:00,DEV219,engineering,ci_cd_alert
SL02121,2026-08-12 23:09:00,DEV275,frontend,message
SL03154,2026-08-12 23:09:00,DEV425,data-team,code_review_request
SL02137,2026-08-12 23:11:00,DEV101,project-cognistream,code_review_request
SL00121,2026-08-12 23:12:00,DEV012,project-cognistream,deployment_alert
SL00704,2026-08-12 23:12:00,DEV109,dev-team,mention
SL01644,2026-08-12 23:14:00,DEV218,backend,deployment_alert
SL04957,2026-08-12 23:19:00,DEV468,engineering,code_review_request
SL03658,2026-08-12 23:20:00,DEV148,backend,message
SL04526,2026-08-12 23:21:00,DEV460,engineering,deployment_alert
SL04798,2026-08-12 23:26:00,DEV254,engineering,message
SL00532,2026-08-12 23:31:00,DEV268,backend,message
SL00740,2026-08-12 23:34:00,DEV154,backend,message
SL02848,2026-08-12 23:36:00,DEV157,engineering,deployment_alert
SL01978,2026-08-12 23:42:00,DEV037,data-team,code_review_request
SL03330,2026-08-12 23:44:00,DEV073,dev-team,code_review_request
SL01942,2026-08-12 23:57:00,DEV221,project-cognistream,ci_cd_alert
SL00685,2026-08-12 23:59:00,DEV330,data-team,mention
SL00139,2026-08-13 00:08:00,DEV362,backend,deployment_alert
SL04431,2026-08-13 00:14:00,DEV490,backend,code_review_request
SL04416,2026-08-13 00:25:00,DEV328,backend,deployment_alert
SL01660,2026-08-13 00:37:00,DEV483,engineering,ci_cd_alert
SL01205,2026-08-13 00:40:00,DEV474,data-team,mention
SL00192,2026-08-13 00:41:00,DEV392,engineering,ci_cd_alert
SL01852,2026-08-13 00:48:00,DEV366,project-cognistream,message
SL03490,2026-08-13 00:51:00,DEV491,project-cognistream,code_review_request
SL01450,2026-08-13 00:56:00,DEV040,engineering,deployment_alert
SL01044,2026-08-13 00:57:00,DEV478,data-team,ci_cd_alert
SL01356,2026-08-13 01:09:00,DEV494,frontend,mention
SL00275,2026-08-13 01:10:00,DEV036,frontend,code_review_request
SL03724,2026-08-13 01:29:00,DEV177,data-team,mention
SL03559,2026-08-13 01:33:00,DEV426,dev-team,ci_cd_alert
SL02114,2026-08-13 01:43:00,DEV104,dev-team,code_review_request
SL03211,2026-08-13 01:50:00,DEV308,dev-team,ci_cd_alert
SL03396,2026-08-13 01:50:00,DEV114,engineering,code_review_request
SL01127,2026-08-13 02:00:00,DEV023,engineering,deployment_alert
SL04175,2026-08-13 02:06:00,DEV110,project-cognistream,mention
SL02090,2026-08-13 02:10:00,DEV399,project-cognistream,ci_cd_alert
SL00864,2026-08-13 02:12:00,DEV313,backend,message
SL01596,2026-08-13 02:12:00,DEV196,project-cognistream,message
SL00643,2026-08-13 02:14:00,DEV239,engineering,ci_cd_alert
SL00556,2026-08-13 02:15:00,DEV301,data-team,deployment_alert
SL04616,2026-08-13 02:15:00,DEV116,frontend,code_review_request
SL01516,2026-08-13 02:19:00,DEV131,frontend,deployment_alert
SL01963,2026-08-13 02:21:00,DEV359,data-team,ci_cd_alert
SL01976,2026-08-13 02:24:00,DEV096,project-cognistream,ci_cd_alert
SL01470,2026-08-13 02:25:00,DEV417,frontend,message
SL00484,2026-08-13 02:26:00,DEV481,project-cognistream,ci_cd_alert
SL00081,2026-08-13 02:28:00,DEV186,dev-team,message
SL02281,2026-08-13 02:34:00,DEV274,engineering,mention
SL00210,2026-08-13 02:39:00,DEV017,backend,mention
SL04695,2026-08-13 02:45:00,DEV164,data-team,code_review_request
SL01856,2026-08-13 02:46:00,DEV194,dev-team,ci_cd_alert
SL02840,2026-08-13 02:53:00,DEV114,frontend,ci_cd_alert
SL01048,2026-08-13 02:57:00,DEV311,backend,deployment_alert
SL03813,2026-08-13 03:03:00,DEV123,project-cognistream,ci_cd_alert
SL03024,2026-08-13 03:04:00,DEV090,project-cognistream,message
SL00066,2026-08-13 03:07:00,DEV031,project-cognistream,mention
SL04458,2026-08-13 03:10:00,DEV297,dev-team,code_review_request
SL01460,2026-08-13 03:22:00,DEV482,frontend,mention
SL03809,2026-08-13 03:24:00,DEV287,dev-team,ci_cd_alert
SL04803,2026-08-13 03:28:00,DEV429,frontend,ci_cd_alert
SL00937,2026-08-13 03:33:00,DEV297,backend,mention
SL01153,2026-08-13 03:38:00,DEV343,dev-team,mention
SL02325,2026-08-13 03:41:00,DEV258,data-team,deployment_alert
SL02792,2026-08-13 03:44:00,DEV175,backend,deployment_alert
SL03990,2026-08-13 03:47:00,DEV247,dev-team,deployment_alert
SL02711,2026-08-13 03:51:00,DEV029,backend,mention
SL04199,2026-08-13 03:54:00,DEV487,frontend,ci_cd_alert
SL00566,2026-08-13 03:59:00,DEV328,data-team,code_review_request
SL03011,2026-08-13 04:02:00,DEV349,dev-team,message
SL03540,2026-08-13 04:04:00,DEV269,engineering,code_review_request
SL03749,2026-08-13 04:04:00,DEV204,frontend,code_review_request
SL03444,2026-08-13 04:05:00,DEV408,data-team,mention
SL03620,2026-08-13 04:05:00,DEV057,engineering,mention
SL04067,2026-08-13 04:05:00,DEV084,frontend,deployment_alert
SL02001,2026-08-13 04:08:00,DEV337,engineering,message
SL04915,2026-08-13 04:08:00,DEV450,engineering,ci_cd_alert
SL04965,2026-08-13 04:15:00,DEV331,dev-team,deployment_alert
SL04204,2026-08-13 04:17:00,DEV032,frontend,mention
SL04999,2026-08-13 04:25:00,DEV098,frontend,mention
SL00328,2026-08-13 04:30:00,DEV254,backend,deployment_alert
SL01339,2026-08-13 04:31:00,DEV386,backend,deployment_alert
SL03880,2026-08-13 04:32:00,DEV213,data-team,mention
SL02806,2026-08-13 04:35:00,DEV136,frontend,ci_cd_alert
SL03220,2026-08-13 04:38:00,DEV443,backend,code_review_request
SL04591,2026-08-13 04:50:00,DEV481,data-team,ci_cd_alert
SL01804,2026-08-13 04:51:00,DEV396,backend,deployment_alert
SL01308,2026-08-13 04:56:00,DEV306,engineering,ci_cd_alert
SL03110,2026-08-13 04:56:00,DEV498,data-team,code_review_request
SL02657,2026-08-13 04:57:00,DEV466,backend,code_review_request
SL01704,2026-08-13 05:05:00,DEV099,dev-team,mention
SL03802,2026-08-13 05:09:00,DEV441,data-team,code_review_request
SL03958,2026-08-13 05:09:00,DEV405,backend,ci_cd_alert
SL03889,2026-08-13 05:16:00,DEV135,backend,ci_cd_alert
SL03575,2026-08-13 05:19:00,DEV393,project-cognistream,code_review_request
SL03447,2026-08-13 05:25:00,DEV130,dev-team,mention
SL02813,2026-08-13 05:32:00,DEV099,frontend,message
SL01444,2026-08-13 05:33:00,DEV370,project-cognistream,code_review_request
SL00541,2026-08-13 05:41:00,DEV107,project-cognistream,mention
SL04236,2026-08-13 05:41:00,DEV382,frontend,ci_cd_alert
SL03324,2026-08-13 05:43:00,DEV432,backend,mention
SL00224,2026-08-13 05:45:00,DEV136,project-cognistream,message
SL02822,2026-08-13 05:45:00,DEV361,engineering,ci_cd_alert
SL03175,2026-08-13 05:47:00,DEV103,frontend,deployment_alert
SL04129,2026-08-13 05:47:00,DEV160,dev-team,code_review_request
SL01399,2026-08-13 05:49:00,DEV489,engineering,deployment_alert
SL02795,2026-08-13 05:58:00,DEV216,data-team,mention
SL03822,2026-08-13 06:03:00,DEV174,dev-team,mention
SL01820,2026-08-13 06:04:00,DEV293,dev-team,ci_cd_alert
SL01040,2026-08-13 06:08:00,DEV300,data-team,message
SL01257,2026-08-13 06:08:00,DEV489,backend,message
SL02284,2026-08-13 06:08:00,DEV028,frontend,ci_cd_alert
SL03397,2026-08-13 06:09:00,DEV499,engineering,code_review_request
SL02076,2026-08-13 06:10:00,DEV300,frontend,ci_cd_alert
SL00382,2026-08-13 06:11:00,DEV339,project-cognistream,deployment_alert
SL03257,2026-08-13 06:12:00,DEV378,engineering,deployment_alert
SL01150,2026-08-13 06:15:00,DEV290,frontend,ci_cd_alert
SL03681,2026-08-13 06:15:00,DEV264,data-team,deployment_alert
SL03199,2026-08-13 06:26:00,DEV082,frontend,message
SL04065,2026-08-13 06:26:00,DEV104,data-team,ci_cd_alert
SL04510,2026-08-13 06:26:00,DEV333,backend,mention
SL00782,2026-08-13 06:28:00,DEV171,engineering,ci_cd_alert
SL03892,2026-08-13 06:42:00,DEV445,backend,message
SL03374,2026-08-13 06:43:00,DEV137,data-team,mention
SL02288,2026-08-13 06:48:00,DEV268,dev-team,message
SL04426,2026-08-13 06:48:00,DEV327,data-team,message
SL01312,2026-08-13 06:49:00,DEV065,frontend,deployment_alert
SL02215,2026-08-13 06:53:00,DEV132,backend,deployment_alert
SL01530,2026-08-13 06:54:00,DEV238,engineering,ci_cd_alert
SL00579,2026-08-13 07:00:00,DEV423,backend,code_review_request
SL01275,2026-08-13 07:02:00,DEV113,backend,message
SL00213,2026-08-13 07:10:00,DEV112,engineering,mention
SL02423,2026-08-13 07:10:00,DEV406,project-cognistream,deployment_alert
SL02311,2026-08-13 07:18:00,DEV388,engineering,code_review_request
SL01477,2026-08-13 07:19:00,DEV302,project-cognistream,message
SL01779,2026-08-13 07:21:00,DEV012,frontend,code_review_request
SL00114,2026-08-13 07:23:00,DEV202,dev-team,code_review_request
SL01080,2026-08-13 07:23:00,DEV135,backend,mention
SL02603,2026-08-13 07:25:00,DEV005,data-team,ci_cd_alert
SL00993,2026-08-13 07:28:00,DEV304,frontend,ci_cd_alert
SL04144,2026-08-13 07:28:00,DEV064,backend,deployment_alert
SL02226,2026-08-13 07:31:00,DEV237,data-team,code_review_request
SL02398,2026-08-13 07:35:00,DEV184,project-cognistream,ci_cd_alert
SL00266,2026-08-13 07:37:00,DEV351,dev-team,ci_cd_alert
SL02122,2026-08-13 07:47:00,DEV046,data-team,code_review_request
SL01045,2026-08-13 07:49:00,DEV378,backend,mention
SL03349,2026-08-13 07:50:00,DEV379,dev-team,deployment_alert
SL01671,2026-08-13 07:51:00,DEV337,frontend,message
SL00182,2026-08-13 07:56:00,DEV128,engineering,ci_cd_alert
SL01915,2026-08-13 08:00:00,DEV025,project-cognistream,deployment_alert
SL04133,2026-08-13 08:02:00,DEV344,engineering,code_review_request
SL00988,2026-08-13 08:07:00,DEV098,project-cognistream,message
SL02996,2026-08-13 08:12:00,DEV050,engineering,code_review_request
SL01699,2026-08-13 08:17:00,DEV437,engineering,message
SL02706,2026-08-13 08:17:00,DEV320,frontend,deployment_alert
SL00269,2026-08-13 08:27:00,DEV043,engineering,ci_cd_alert
SL02808,2026-08-13 08:27:00,DEV257,dev-team,mention
SL03195,2026-08-13 08:28:00,DEV067,data-team,message
SL01525,2026-08-13 08:36:00,DEV097,backend,ci_cd_alert
SL01951,2026-08-13 08:43:00,DEV412,engineering,deployment_alert
SL01954,2026-08-13 08:46:00,DEV115,engineering,deployment_alert
SL00075,2026-08-13 08:53:00,DEV327,engineering,mention
SL04401,2026-08-13 08:55:00,DEV092,backend,message
SL01459,2026-08-13 08:56:00,DEV263,backend,deployment_alert
SL02306,2026-08-13 08:56:00,DEV042,project-cognistream,message
SL04474,2026-08-13 08:57:00,DEV235,project-cognistream,code_review_request
SL02429,2026-08-13 08:59:00,DEV366,project-cognistream,mention
SL02827,2026-08-13 09:18:00,DEV122,backend,code_review_request
SL04102,2026-08-13 09:18:00,DEV382,data-team,message
SL00375,2026-08-13 09:25:00,DEV256,dev-team,message
SL00279,2026-08-13 09:28:00,DEV026,backend,message
SL04114,2026-08-13 09:28:00,DEV374,project-cognistream,mention
SL04493,2026-08-13 09:34:00,DEV337,data-team,deployment_alert
SL00962,2026-08-13 09:41:00,DEV222,dev-team,ci_cd_alert
SL00509,2026-08-13 09:54:00,DEV024,engineering,mention
SL03039,2026-08-13 09:55:00,DEV473,backend,message
SL02638,2026-08-13 09:56:00,DEV303,data-team,message
SL04335,2026-08-13 09:59:00,DEV289,data-team,deployment_alert
SL02264,2026-08-13 10:00:00,DEV285,data-team,message
SL03588,2026-08-13 10:00:00,DEV331,backend,deployment_alert
SL02009,2026-08-13 10:06:00,DEV439,project-cognistream,message
SL00348,2026-08-13 10:10:00,DEV103,dev-team,deployment_alert
SL03550,2026-08-13 10:11:00,DEV290,project-cognistream,ci_cd_alert
SL04181,2026-08-13 10:16:00,DEV406,engineering,deployment_alert
SL04223,2026-08-13 10:20:00,DEV147,frontend,mention
SL00895,2026-08-13 10:24:00,DEV032,dev-team,ci_cd_alert
SL00527,2026-08-13 10:29:00,DEV488,dev-team,ci_cd_alert
SL03943,2026-08-13 10:29:00,DEV358,backend,deployment_alert
SL02279,2026-08-13 10:39:00,DEV413,data-team,deployment_alert
SL04689,2026-08-13 10:41:00,DEV404,dev-team,deployment_alert
SL01545,2026-08-13 10:50:00,DEV197,frontend,mention
SL02818,2026-08-13 10:51:00,DEV272,frontend,code_review_request
SL00080,2026-08-13 10:53:00,DEV096,project-cognistream,message
SL01112,2026-08-13 10:55:00,DEV405,data-team,ci_cd_alert
SL03645,2026-08-13 10:55:00,DEV158,engineering,code_review_request
SL01554,2026-08-13 10:58:00,DEV415,frontend,mention
SL04724,2026-08-13 10:59:00,DEV467,data-team,message
SL02361,2026-08-13 11:03:00,DEV344,dev-team,code_review_request
SL00931,2026-08-13 11:04:00,DEV482,frontend,deployment_alert
SL03891,2026-08-13 11:11:00,DEV431,dev-team,deployment_alert
SL01164,2026-08-13 11:14:00,DEV340,engineering,mention
SL04761,2026-08-13 11:20:00,DEV397,project-cognistream,deployment_alert
SL03734,2026-08-13 11:24:00,DEV460,data-team,message
SL04033,2026-08-13 11:29:00,DEV162,project-cognistream,code_review_request
SL00615,2026-08-13 11:30:00,DEV058,data-team,ci_cd_alert
SL01404,2026-08-13 11:30:00,DEV457,engineering,ci_cd_alert
SL01467,2026-08-13 11:32:00,DEV284,dev-team,code_review_request
SL04772,2026-08-13 11:36:00,DEV498,frontend,deployment_alert
SL03682,2026-08-13 11:38:00,DEV073,frontend,code_review_request
SL05000,2026-08-13 11:38:00,DEV080,engineering,code_review_request
SL03440,2026-08-13 11:40:00,DEV100,dev-team,code_review_request
SL01860,2026-08-13 11:43:00,DEV066,project-cognistream,ci_cd_alert
SL02008,2026-08-13 11:43:00,DEV432,frontend,ci_cd_alert
SL04536,2026-08-13 11:48:00,DEV364,project-cognistream,ci_cd_alert
SL01166,2026-08-13 11:55:00,DEV410,engineering,ci_cd_alert
SL00478,2026-08-13 11:56:00,DEV293,project-cognistream,ci_cd_alert
SL01567,2026-08-13 12:06:00,DEV071,dev-team,deployment_alert
SL04625,2026-08-13 12:06:00,DEV434,frontend,message
SL03549,2026-08-13 12:08:00,DEV051,project-cognistream,ci_cd_alert
SL02887,2026-08-13 12:14:00,DEV122,frontend,deployment_alert
SL03457,2026-08-13 12:26:00,DEV463,dev-team,deployment_alert
SL04026,2026-08-13 12:37:00,DEV193,frontend,ci_cd_alert
SL04788,2026-08-13 12:37:00,DEV310,data-team,ci_cd_alert
SL02528,2026-08-13 12:41:00,DEV224,backend,deployment_alert
SL03781,2026-08-13 12:44:00,DEV109,frontend,ci_cd_alert
SL02317,2026-08-13 12:48:00,DEV270,frontend,deployment_alert
SL01765,2026-08-13 12:51:00,DEV149,frontend,code_review_request
SL00959,2026-08-13 12:52:00,DEV197,engineering,code_review_request
SL03488,2026-08-13 12:53:00,DEV016,data-team,message
SL01073,2026-08-13 12:56:00,DEV157,engineering,mention
SL00604,2026-08-13 13:03:00,DEV329,dev-team,deployment_alert
SL02347,2026-08-13 13:03:00,DEV216,dev-team,code_review_request
SL04485,2026-08-13 13:07:00,DEV441,engineering,code_review_request
SL01053,2026-08-13 13:12:00,DEV146,engineering,mention
SL03985,2026-08-13 13:12:00,DEV371,engineering,code_review_request
SL03450,2026-08-13 13:13:00,DEV188,backend,deployment_alert
SL03716,2026-08-13 13:14:00,DEV486,engineering,mention
SL00026,2026-08-13 13:17:00,DEV218,backend,deployment_alert
SL04846,2026-08-13 13:29:00,DEV442,dev-team,deployment_alert
SL00482,2026-08-13 13:40:00,DEV152,backend,message
SL03414,2026-08-13 13:40:00,DEV421,data-team,message
SL01146,2026-08-13 13:41:00,DEV384,dev-team,deployment_alert
SL01874,2026-08-13 13:44:00,DEV371,dev-team,mention
SL02893,2026-08-13 13:49:00,DEV095,dev-team,ci_cd_alert
SL03483,2026-08-13 13:50:00,DEV028,data-team,message
SL00570,2026-08-13 13:51:00,DEV180,engineering,deployment_alert
SL01204,2026-08-13 13:58:00,DEV018,frontend,deployment_alert
SL03121,2026-08-13 14:02:00,DEV469,backend,message
SL00418,2026-08-13 14:03:00,DEV357,data-team,mention
SL04131,2026-08-13 14:07:00,DEV185,backend,ci_cd_alert
SL03608,2026-08-13 14:08:00,DEV228,backend,deployment_alert
SL03064,2026-08-13 14:19:00,DEV137,engineering,message
SL02466,2026-08-13 14:27:00,DEV131,backend,ci_cd_alert
SL02092,2026-08-13 14:31:00,DEV023,project-cognistream,message
SL02222,2026-08-13 14:35:00,DEV226,engineering,ci_cd_alert
SL03386,2026-08-13 14:40:00,DEV233,engineering,ci_cd_alert
SL01611,2026-08-13 14:42:00,DEV237,backend,ci_cd_alert
SL01715,2026-08-13 14:51:00,DEV343,project-cognistream,mention
SL04633,2026-08-13 14:54:00,DEV347,backend,ci_cd_alert
SL03603,2026-08-13 14:59:00,DEV384,frontend,deployment_alert
SL02950,2026-08-13 15:00:00,DEV418,dev-team,mention
SL01223,2026-08-13 15:01:00,DEV334,data-team,mention
SL01933,2026-08-13 15:06:00,DEV034,data-team,deployment_alert
SL00318,2026-08-13 15:08:00,DEV075,dev-team,code_review_request
SL00126,2026-08-13 15:09:00,DEV153,engineering,ci_cd_alert
SL02507,2026-08-13 15:11:00,DEV161,engineering,ci_cd_alert
SL01017,2026-08-13 15:17:00,DEV202,project-cognistream,deployment_alert
SL02377,2026-08-13 15:17:00,DEV004,data-team,message
SL04209,2026-08-13 15:17:00,DEV425,data-team,mention
SL02581,2026-08-13 15:30:00,DEV185,backend,ci_cd_alert
SL02394,2026-08-13 15:31:00,DEV102,engineering,deployment_alert
SL01677,2026-08-13 15:37:00,DEV231,backend,mention
SL04701,2026-08-13 15:46:00,DEV442,data-team,code_review_request
SL03125,2026-08-13 15:48:00,DEV228,backend,mention
SL01483,2026-08-13 15:51:00,DEV137,backend,message
SL01393,2026-08-13 15:52:00,DEV334,project-cognistream,deployment_alert
SL01698,2026-08-13 16:02:00,DEV490,frontend,message
SL03364,2026-08-13 16:03:00,DEV246,engineering,code_review_request
SL04478,2026-08-13 16:07:00,DEV336,frontend,message
SL01956,2026-08-13 16:08:00,DEV414,data-team,message
SL02066,2026-08-13 16:08:00,DEV017,data-team,code_review_request
SL03656,2026-08-13 16:28:00,DEV277,engineering,mention
SL02329,2026-08-13 16:29:00,DEV064,data-team,mention
SL01528,2026-08-13 16:33:00,DEV276,engineering,mention
SL03479,2026-08-13 16:36:00,DEV454,frontend,message
SL03260,2026-08-13 16:37:00,DEV285,project-cognistream,mention
SL00728,2026-08-13 16:38:00,DEV488,frontend,deployment_alert
SL02583,2026-08-13 16:44:00,DEV077,engineering,message
SL03382,2026-08-13 16:44:00,DEV130,project-cognistream,mention
